description;date;time;duration_s;frequency;min;max;avg
balkon_869MHz_24hx1m;25-11-2024;3:59:18;60;869000000;5.08292e-06;5.44711e-06;5.19624e-06
balkon_869MHz_24hx1m;25-11-2024;4:0:33;60;869000000;5.07843e-06;0.000612677;5.39879e-06
balkon_869MHz_24hx1m;25-11-2024;4:1:48;60;869000000;5.07273e-06;5.42206e-06;5.18846e-06
balkon_869MHz_24hx1m;25-11-2024;4:3:3;60;869000000;5.07185e-06;5.39574e-06;5.17703e-06
balkon_869MHz_24hx1m;25-11-2024;4:4:18;60;869000000;5.09962e-06;0.000579098;5.39811e-06
balkon_869MHz_24hx1m;25-11-2024;4:5:33;60;869000000;5.0996e-06;0.000380085;5.32165e-06
balkon_869MHz_24hx1m;25-11-2024;4:6:48;60;869000000;5.08545e-06;5.44833e-06;5.19101e-06
balkon_869MHz_24hx1m;25-11-2024;4:8:3;60;869000000;5.10163e-06;5.43551e-06;5.19179e-06
balkon_869MHz_24hx1m;25-11-2024;4:9:18;60;869000000;5.10255e-06;0.000647833;5.43192e-06
balkon_869MHz_24hx1m;25-11-2024;4:10:33;60;869000000;5.09866e-06;5.46446e-06;5.19793e-06
balkon_869MHz_24hx1m;25-11-2024;4:11:48;60;869000000;5.11324e-06;5.42426e-06;5.21323e-06
balkon_869MHz_24hx1m;25-11-2024;4:13:3;60;869000000;5.10003e-06;5.42706e-06;5.20521e-06
balkon_869MHz_24hx1m;25-11-2024;4:14:18;60;869000000;5.08415e-06;5.44058e-06;5.19546e-06
balkon_869MHz_24hx1m;25-11-2024;4:15:33;60;869000000;5.09843e-06;0.000603996;5.42656e-06
balkon_869MHz_24hx1m;25-11-2024;4:16:48;60;869000000;5.1023e-06;5.45042e-06;5.20928e-06
balkon_869MHz_24hx1m;25-11-2024;4:18:3;60;869000000;5.08229e-06;5.43543e-06;5.1942e-06
balkon_869MHz_24hx1m;25-11-2024;4:19:18;60;869000000;5.05732e-06;0.00087721;5.50393e-06
balkon_869MHz_24hx1m;25-11-2024;4:20:34;60;869000000;5.0766e-06;0.000584328;5.40046e-06
balkon_869MHz_24hx1m;25-11-2024;4:21:49;60;869000000;5.09196e-06;5.42632e-06;5.19632e-06
balkon_869MHz_24hx1m;25-11-2024;4:23:4;60;869000000;5.09875e-06;0.000825818;5.48948e-06
balkon_869MHz_24hx1m;25-11-2024;4:24:19;60;869000000;5.09964e-06;0.00068785;5.45085e-06
balkon_869MHz_24hx1m;25-11-2024;4:25:34;60;869000000;5.10203e-06;7.0652e-05;5.22832e-06
balkon_869MHz_24hx1m;25-11-2024;4:26:49;60;869000000;5.00597e-06;0.00234546;6.03769e-06
balkon_869MHz_24hx1m;25-11-2024;4:28:4;60;869000000;5.07121e-06;0.000578323;5.40385e-06
balkon_869MHz_24hx1m;25-11-2024;4:29:19;60;869000000;5.08396e-06;0.000638532;5.42308e-06
balkon_869MHz_24hx1m;25-11-2024;4:30:34;60;869000000;5.05982e-06;0.000817881;5.48064e-06
balkon_869MHz_24hx1m;25-11-2024;4:31:49;60;869000000;5.0206e-06;5.41674e-06;5.182e-06
balkon_869MHz_24hx1m;25-11-2024;4:33:4;60;869000000;5.0803e-06;0.000798401;5.46989e-06
balkon_869MHz_24hx1m;25-11-2024;4:34:19;60;869000000;5.07871e-06;5.41611e-06;5.18819e-06
balkon_869MHz_24hx1m;25-11-2024;4:35:34;60;869000000;4.97036e-06;0.000810674;5.4422e-06
balkon_869MHz_24hx1m;25-11-2024;4:36:49;60;869000000;5.05772e-06;5.4245e-06;5.17796e-06
balkon_869MHz_24hx1m;25-11-2024;4:38:4;60;869000000;5.06559e-06;0.000884587;5.49398e-06
balkon_869MHz_24hx1m;25-11-2024;4:39:19;60;869000000;5.06093e-06;0.000552732;5.37015e-06
balkon_869MHz_24hx1m;25-11-2024;4:40:34;60;869000000;5.08862e-06;0.000652604;5.41143e-06
balkon_869MHz_24hx1m;25-11-2024;4:41:49;60;869000000;5.06299e-06;0.000780745;5.45019e-06
balkon_869MHz_24hx1m;25-11-2024;4:43:4;60;869000000;5.09405e-06;5.42399e-06;5.18624e-06
balkon_869MHz_24hx1m;25-11-2024;4:44:19;60;869000000;5.09525e-06;5.43494e-06;5.18572e-06
balkon_869MHz_24hx1m;25-11-2024;4:45:34;60;869000000;5.08734e-06;5.45184e-06;5.21137e-06
balkon_869MHz_24hx1m;25-11-2024;4:46:49;60;869000000;5.05793e-06;5.42305e-06;5.17538e-06
balkon_869MHz_24hx1m;25-11-2024;4:48:4;60;869000000;5.04636e-06;5.44426e-06;5.18522e-06
balkon_869MHz_24hx1m;25-11-2024;4:49:19;60;869000000;5.08927e-06;5.44837e-06;5.18935e-06
balkon_869MHz_24hx1m;25-11-2024;4:50:34;60;869000000;5.09908e-06;5.44752e-06;5.20752e-06
balkon_869MHz_24hx1m;25-11-2024;4:51:49;60;869000000;5.09892e-06;0.000846628;5.50839e-06
