description;date;time;duration_s;frequency;min;max;avg
meiszkanie_869MHz;24-11-2024;13:57:46;60;869000000;3.67662e-06;0.00314925;4.89899e-06
meiszkanie_869MHz;24-11-2024;13:59:1;60;869000000;3.67986e-06;3.98205e-06;3.75334e-06
meiszkanie_869MHz;24-11-2024;14:0:16;60;869000000;3.68384e-06;4.01125e-06;3.75475e-06
meiszkanie_869MHz;24-11-2024;14:1:31;60;869000000;3.66677e-06;3.98757e-06;3.75559e-06
meiszkanie_869MHz;24-11-2024;14:2:46;60;869000000;3.68405e-06;0.00172966;4.38476e-06
meiszkanie_869MHz;24-11-2024;14:4:1;60;869000000;3.67389e-06;0.00176789;4.39606e-06
meiszkanie_869MHz;24-11-2024;14:5:16;60;869000000;3.68569e-06;0.0016286;4.34873e-06
meiszkanie_869MHz;24-11-2024;14:6:31;60;869000000;3.67878e-06;0.00111124;4.15461e-06
meiszkanie_869MHz;24-11-2024;14:7:46;60;869000000;3.67858e-06;3.98155e-06;3.75252e-06
meiszkanie_869MHz;24-11-2024;14:9:1;60;869000000;3.67725e-06;3.99907e-06;3.75414e-06
meiszkanie_869MHz;24-11-2024;14:10:16;60;869000000;3.67146e-06;0.00225311;4.56956e-06
meiszkanie_869MHz;24-11-2024;14:11:31;60;869000000;3.67325e-06;0.00222394;4.5582e-06
meiszkanie_869MHz;24-11-2024;14:12:46;60;869000000;3.6593e-06;0.00270001;4.73209e-06
meiszkanie_869MHz;24-11-2024;14:14:1;60;869000000;3.67295e-06;3.99269e-06;3.7473e-06
meiszkanie_869MHz;24-11-2024;14:15:16;60;869000000;3.66366e-06;3.98909e-06;3.75122e-06
meiszkanie_869MHz;24-11-2024;14:16:31;60;869000000;3.67534e-06;0.00208499;4.51153e-06
meiszkanie_869MHz;24-11-2024;14:17:46;60;869000000;3.68558e-06;0.00052297;3.94353e-06
meiszkanie_869MHz;24-11-2024;14:19:1;60;869000000;3.68171e-06;0.00310513;4.88126e-06
meiszkanie_869MHz;24-11-2024;14:20:16;60;869000000;3.67192e-06;0.00215651;4.53121e-06
meiszkanie_869MHz;24-11-2024;14:21:31;60;869000000;3.67246e-06;0.00184946;4.42062e-06
meiszkanie_869MHz;24-11-2024;14:22:46;60;869000000;3.67845e-06;3.99379e-06;3.75444e-06
meiszkanie_869MHz;24-11-2024;14:24:1;60;869000000;3.66419e-06;4.04166e-06;3.76221e-06
meiszkanie_869MHz;24-11-2024;14:25:16;60;869000000;3.66437e-06;3.97948e-06;3.74273e-06
meiszkanie_869MHz;24-11-2024;14:26:31;60;869000000;3.66604e-06;0.00279966;4.76154e-06
meiszkanie_869MHz;24-11-2024;14:27:46;60;869000000;3.66279e-06;0.00263658;4.70106e-06
meiszkanie_869MHz;24-11-2024;14:29:1;60;869000000;3.66296e-06;0.000124851;3.77942e-06
meiszkanie_869MHz;24-11-2024;14:30:16;60;869000000;3.65912e-06;0.0022685;4.56175e-06
meiszkanie_869MHz;24-11-2024;14:31:31;60;869000000;3.68171e-06;0.00234156;4.59329e-06
meiszkanie_869MHz;24-11-2024;14:32:46;60;869000000;3.64991e-06;4.00658e-06;3.73935e-06
meiszkanie_869MHz;24-11-2024;14:34:1;60;869000000;3.66529e-06;3.9915e-06;3.73917e-06
meiszkanie_869MHz;24-11-2024;14:35:16;60;869000000;3.66843e-06;0.00256678;4.67324e-06
meiszkanie_869MHz;24-11-2024;14:36:31;60;869000000;3.66282e-06;0.00259251;4.6902e-06
meiszkanie_869MHz;24-11-2024;14:37:46;60;869000000;3.66257e-06;0.00212551;4.51339e-06
meiszkanie_869MHz;24-11-2024;14:39:1;60;869000000;3.66865e-06;0.00204426;4.4862e-06
meiszkanie_869MHz;24-11-2024;14:40:16;60;869000000;3.68357e-06;0.0016194;4.34006e-06
meiszkanie_869MHz;24-11-2024;14:41:31;60;869000000;3.67628e-06;3.97818e-06;3.75116e-06
meiszkanie_869MHz;24-11-2024;14:42:46;60;869000000;3.67333e-06;0.00427177;5.30684e-06
meiszkanie_869MHz;24-11-2024;14:44:1;60;869000000;3.67389e-06;3.97662e-06;3.75122e-06
meiszkanie_869MHz;24-11-2024;14:45:16;60;869000000;3.67076e-06;0.00261341;4.69931e-06
meiszkanie_869MHz;24-11-2024;14:46:31;60;869000000;3.67954e-06;0.00379876;5.13518e-06
meiszkanie_869MHz;24-11-2024;14:47:46;60;869000000;3.67068e-06;0.00133613;4.2354e-06
meiszkanie_869MHz;24-11-2024;14:49:1;60;869000000;3.67111e-06;0.00339052;4.98301e-06
meiszkanie_869MHz;24-11-2024;14:50:16;60;869000000;3.6924e-06;0.0035271;5.0486e-06
meiszkanie_869MHz;24-11-2024;14:51:31;60;869000000;3.66583e-06;0.00071158;4.01914e-06
meiszkanie_869MHz;24-11-2024;14:52:46;60;869000000;3.67949e-06;0.0035265;5.04378e-06
meiszkanie_869MHz;24-11-2024;14:54:1;60;869000000;3.67922e-06;0.00254082;4.68454e-06
meiszkanie_869MHz;24-11-2024;14:55:16;60;869000000;3.6848e-06;3.99273e-06;3.75784e-06
meiszkanie_869MHz;24-11-2024;14:56:31;60;869000000;3.68981e-06;0.00417986;5.40883e-06
meiszkanie_869MHz;24-11-2024;14:57:46;60;869000000;3.95196e-06;0.00425544;7.61554e-06
meiszkanie_869MHz;24-11-2024;14:59:1;60;869000000;3.9204e-06;0.00065384;5.14542e-06
meiszkanie_869MHz;24-11-2024;15:0:16;60;869000000;3.881e-06;0.00351902;5.66744e-06
meiszkanie_869MHz;24-11-2024;15:1:31;60;869000000;3.91821e-06;0.000361028;4.19545e-06
meiszkanie_869MHz;24-11-2024;15:2:46;60;869000000;3.93054e-06;7.71975e-06;4.10327e-06
meiszkanie_869MHz;24-11-2024;15:4:1;60;869000000;3.91982e-06;6.10452e-06;4.0827e-06
meiszkanie_869MHz;24-11-2024;15:5:16;60;869000000;3.88743e-06;7.03388e-06;4.05643e-06
meiszkanie_869MHz;24-11-2024;15:6:31;60;869000000;3.87772e-06;7.56005e-06;4.1084e-06
meiszkanie_869MHz;24-11-2024;15:7:46;60;869000000;3.90913e-06;0.00386008;5.69689e-06
meiszkanie_869MHz;24-11-2024;15:9:1;60;869000000;3.89356e-06;0.00361391;5.37098e-06
meiszkanie_869MHz;24-11-2024;15:10:16;60;869000000;3.88415e-06;0.00298147;5.1072e-06
meiszkanie_869MHz;24-11-2024;15:11:31;60;869000000;3.89334e-06;0.00328538;5.34256e-06
meiszkanie_869MHz;24-11-2024;15:12:46;60;869000000;3.87494e-06;6.22021e-06;4.18523e-06
meiszkanie_869MHz;24-11-2024;15:14:1;60;869000000;3.86896e-06;0.00453186;5.80469e-06
meiszkanie_869MHz;24-11-2024;15:15:16;60;869000000;3.90431e-06;0.000175218;4.10651e-06
meiszkanie_869MHz;24-11-2024;15:16:31;60;869000000;3.77734e-06;0.0052864;6.16018e-06
meiszkanie_869MHz;24-11-2024;15:17:46;60;869000000;3.86721e-06;0.00351776;5.37876e-06
