description;date;time;duration_s;frequency;min;max;avg
balkon-24h-v2;8-12-2024;1:18:37;60;869000000;5.03169e-06;5.33602e-06;5.15089e-06
balkon-24h-v2;8-12-2024;1:19:52;60;869000000;5.02148e-06;5.32555e-06;5.14902e-06
balkon-24h-v2;8-12-2024;1:21:7;60;869000000;5.04142e-06;0.000749267;5.41689e-06
balkon-24h-v2;8-12-2024;1:22:22;60;869000000;5.06862e-06;0.000662594;5.42428e-06
balkon-24h-v2;8-12-2024;1:23:37;60;869000000;5.03171e-06;0.00060088;5.38732e-06
balkon-24h-v2;8-12-2024;1:24:52;60;869000000;5.05343e-06;0.000672005;5.42237e-06
balkon-24h-v2;8-12-2024;1:26:7;60;869000000;5.10082e-06;5.40118e-06;5.20864e-06
balkon-24h-v2;8-12-2024;1:27:22;60;869000000;5.08675e-06;0.000662007;5.43101e-06
balkon-24h-v2;8-12-2024;1:28:37;60;869000000;5.06095e-06;0.000807563;5.47439e-06
balkon-24h-v2;8-12-2024;1:29:52;60;869000000;5.06312e-06;0.000315596;5.28313e-06
